date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:39	7857/7857	---M--	200	added ('OK')	image/jpeg	etag:%221eb1-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profiles/avatar-01.jpg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profiles/avatar-01.jpg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctors)
20:33:40	48315/48315	---M--	200	added ('OK')	image/jpeg	etag:%22bcbb-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profiles/avatar-06.jpg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profiles/avatar-06.jpg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctors)
20:33:41	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:41%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-doctor)
20:33:41	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:41%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-doctor)
20:33:41	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:41%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-doctor)
20:33:42	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:42%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-doctor)
20:33:42	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:42%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-profile)
20:33:42	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:42%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-profile)
20:33:44	25796/25796	---M--	200	added ('OK')	image/jpeg	etag:%2264c4-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profile-user.jpg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profile-user.jpg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-profile)
20:33:45	981/981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223d5-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/icons/camera-icon.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/icons/camera-icon.svg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-profile)
20:33:45	228551/228551	---M--	200	added ('OK')	image/jpeg	etag:%2237cc7-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profile-bg.jpg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profile-bg.jpg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-profile)
20:33:45	1576/1576	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22628-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/icons/medal-01.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/icons/medal-01.svg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-profile)
20:33:46	1576/1576	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22628-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/icons/medal-02.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/icons/medal-02.svg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-profile)
20:33:46	1576/1576	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22628-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/icons/medal-03.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/icons/medal-03.svg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-profile)
20:33:47	76093/76093	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:03:47%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-setting	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-setting.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/doctor-profile)
20:33:47	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:47%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/patients)
20:33:47	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:48%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/patients)
20:33:48	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:48%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-patient)
20:33:48	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:48%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-patient)
20:33:49	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:49%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-patient)
20:33:49	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:49%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-patient)
20:33:49	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:49%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/patient-profile)
20:33:50	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:50%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/patient-profile)
20:33:50	35165/35165	---M--	200	added ('OK')	image/jpeg	etag:%22895d-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profile-user-01.jpg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profile-user-01.jpg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/patient-profile)
20:33:51	71404/71404	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:03:51%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/patient-setting	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/patient-setting.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/patient-profile)
20:33:51	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:51%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-list)
20:33:52	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:52%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-list)
20:33:52	72477/72477	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:03:52%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-staff	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-staff.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-list)
20:33:52	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:52%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-staff)
20:33:53	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:53%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-staff)
20:33:53	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:53%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-profile)
20:33:53	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:53%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-profile)
20:33:54	33889/33889	---M--	200	added ('OK')	image/jpeg	etag:%228461-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profile-user-02.jpg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profile-user-02.jpg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-profile)
20:33:54	73211/73211	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:03:54%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-setting	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-setting.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-profile)
20:33:55	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:55%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-leave)
20:33:55	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:55%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-leave)
20:33:55	60767/60767	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:03:55%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-leave	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-leave.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-leave)
20:33:56	60819/60819	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:03:56%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-leave	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-leave.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-leave)
20:33:56	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:56%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-holiday)
20:33:56	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:56%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-holiday)
20:33:57	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:57%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-attendance)
20:33:57	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:57%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/staff-attendance)
20:33:57	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:57%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/appointments)
20:33:58	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:58%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/appointments)
20:33:58	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:58%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-appointment)
20:33:58	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:58%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-appointment)
20:33:59	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:59%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-appointment)
20:33:59	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:59%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-appointment)
20:33:59	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:03:59%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/schedule)
20:34:00	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:00%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/schedule)
20:34:00	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:00%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-schedule)
20:34:00	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:00%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-schedule)
20:34:00	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:00%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-schedule)
20:34:01	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:01%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-schedule)
20:34:01	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:01%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/departments)
20:34:01	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:01%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/departments)
20:34:02	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:02%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-department)
20:34:02	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:02%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-department)
20:34:02	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:02%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-department)
20:34:03	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:03%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-department)
20:34:03	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:03%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/invoices)
20:34:04	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:04%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/invoices)
20:34:04	72756/72756	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:04:04%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/create-invoice	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/create-invoice.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/invoices)
20:34:05	65429/65429	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:04:05%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/invoice-view	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/invoice-view.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/invoices)
20:34:05	73695/73695	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:04:05%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-invoice	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-invoice.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/invoices)
20:34:06	41972/41972	---M--	200	added ('OK')	image/jpeg	etag:%22a3f4-61f3d12414f00%22	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profiles/avatar-07.jpg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/assets/img/profiles/avatar-07.jpg	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/invoices)
20:34:07	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:07%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/payments)
20:34:07	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:07%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/payments)
20:34:07	64011/64011	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:04:07%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-payment	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-payment.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/payments)
20:34:08	64081/64081	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:04:08%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-payment	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/edit-payment.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/payments)
20:34:08	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:08%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/expenses)
20:34:08	848/848	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Mar%202025%2015:04:08%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/expenses)
20:34:09	64480/64480	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2015:04:09%20GMT	https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-expense	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/laravel/template-rtl/public/add-expense.html	(from https://preclinic.dreamstechnologies.com/laravel/template-rtl/public/expenses)
